timestamp_ms,engine_rpm,throttle_pos_pct,engine_load_pct,vehicle_speed_kmh,current_gear,lean_angle_deg,longitudinal_accel_g,lateral_accel_g,road_incline_deg,tire_press_psi,tire_temp_c,suggested_shift_action,optimal_shift_rpm,rider_style_label,hazard_alert_flag
547900,2350.4,22.2,27.9,25.9,2,8.5,0.06,0.16,-1.0,31.4,35.8,0,4491.6,0,0
548000,5848.8,53.3,63.4,93.6,4,16.5,0.32,0.22,5.3,32.2,43.4,0,8199.1,2,0
548100,4158.8,14.7,25.4,45.7,2,3.6,0.0,0.08,0.5,31.0,36.4,0,4529.4,0,0
548200,3951.0,33.9,31.1,63.2,4,5.3,0.23,0.09,-3.4,30.9,35.8,0,4420.1,0,0
548300,5156.0,25.4,30.3,82.5,4,14.8,0.05,0.18,-0.2,31.3,39.4,0,5954.8,1,0
548400,5962.5,35.8,42.8,95.4,4,4.5,0.23,0.11,0.7,31.4,39.5,0,6143.3,1,0
548500,6287.8,58.2,54.1,116.3,5,16.1,0.26,0.25,1.6,31.7,43.4,0,7921.8,2,0
548600,3209.6,38.0,39.7,59.4,5,1.3,0.19,0.01,-0.1,30.7,35.5,0,4669.9,0,0
548700,4312.2,32.6,28.6,36.7,1,10.7,0.11,0.18,-2.0,31.1,39.5,0,5852.0,1,0
548800,4678.7,27.8,26.2,63.2,3,9.9,0.14,0.16,-2.2,31.0,39.3,0,5814.1,1,0
548900,7756.0,74.1,52.8,124.1,4,6.1,0.39,0.09,-1.1,31.8,43.6,0,7782.8,2,0
549000,3147.8,23.5,22.5,42.5,3,10.8,0.11,0.14,-0.9,31.1,35.7,0,4430.2,0,0
549100,3963.6,27.9,24.9,43.6,2,6.3,0.06,0.09,-2.3,31.4,39.3,0,5794.1,1,0
549200,6685.7,39.4,35.4,107.0,4,14.5,0.14,0.21,-1.3,31.3,40.5,1,5965.4,1,0
549300,4959.1,31.8,36.4,66.9,3,13.6,0.07,0.21,2.1,30.9,35.4,1,4733.3,0,0
549400,5239.2,44.2,46.7,70.7,3,7.7,0.19,0.15,4.6,31.7,39.8,0,6368.7,1,0
549500,5596.5,14.6,23.9,103.5,5,9.0,-0.0,0.11,2.4,31.4,36.5,1,4594.2,0,0
549600,6576.0,43.6,53.8,88.8,3,1.2,0.12,0.01,3.8,31.8,39.7,1,6414.9,1,0
549700,7819.7,84.0,77.1,66.5,1,10.7,0.33,0.17,2.9,31.7,43.2,0,8256.9,2,0
549800,5615.3,34.6,45.8,47.7,1,7.5,0.09,0.12,2.6,31.3,39.8,0,6265.5,1,0
549900,4590.0,39.8,44.1,84.9,5,6.7,0.3,0.09,-0.3,31.4,40.1,0,6114.1,1,0
550000,5374.7,29.7,31.5,112.9,6,9.3,0.15,0.16,0.9,31.7,39.1,0,6016.2,1,0
550100,3464.0,34.0,36.8,55.4,4,2.4,0.15,0.06,-0.6,31.1,35.5,0,4616.7,0,0
550200,3114.9,26.0,24.2,42.1,3,18.6,0.13,0.37,-0.0,30.7,35.7,0,4488.1,0,0
550300,6315.9,55.2,48.4,116.8,5,10.8,0.16,0.2,0.7,31.7,39.8,1,6210.8,1,0
550400,3741.6,31.8,38.4,59.9,4,10.5,0.17,0.13,2.3,31.3,35.4,0,4764.1,0,0
550500,4448.9,10.3,22.5,82.3,5,10.5,0.06,0.19,1.6,31.0,35.0,0,4540.5,0,0
550600,5912.2,50.8,54.7,94.6,4,12.0,0.24,0.17,0.1,31.5,39.5,0,6261.1,1,0
550700,4799.7,27.9,31.4,64.8,3,7.6,0.15,0.13,0.6,31.3,35.9,1,4605.9,0,0
550800,3112.4,10.2,21.2,42.0,3,4.1,0.03,0.06,1.6,31.0,36.3,0,4525.7,0,0
550900,4937.6,38.1,42.8,54.3,2,0.8,0.15,0.0,2.2,31.8,38.8,0,6211.8,1,0
551000,3748.2,24.7,29.8,41.2,2,12.3,0.1,0.23,-3.3,31.3,35.7,0,4408.7,0,0
551100,6467.1,90.4,79.2,103.5,4,33.2,0.31,0.5,-2.2,32.0,44.6,0,8051.7,2,0
551200,6400.6,79.9,77.4,118.4,5,23.9,0.46,0.44,3.3,32.0,45.2,0,8275.5,2,0
551300,5690.5,25.0,32.6,91.0,4,0.5,0.01,0.0,0.3,31.3,38.7,0,6006.5,1,0
551400,4680.5,37.8,38.8,63.2,3,2.1,0.23,0.07,-0.6,31.1,36.0,1,4639.8,0,0
551500,5889.7,32.0,38.0,50.1,1,5.5,0.18,0.1,-0.2,31.7,39.6,0,6048.8,1,0
551600,6323.3,66.9,63.3,53.7,1,11.0,0.32,0.21,-0.2,32.0,43.5,0,7952.8,2,0
551700,6212.7,61.2,58.1,83.9,3,0.4,0.16,0.0,1.9,31.4,40.2,0,6382.7,1,0
551800,4922.5,27.6,27.0,66.5,3,7.4,0.14,0.15,-2.3,31.2,35.6,1,4421.7,0,0
551900,5518.7,64.7,60.1,88.3,4,0.6,0.38,0.03,0.6,31.7,40.7,0,6347.1,1,0
552000,6096.6,83.4,75.2,51.8,1,28.5,0.4,0.43,1.1,31.6,43.8,0,8152.3,2,0
552100,3924.6,29.8,33.0,82.4,6,3.6,0.11,0.03,1.5,31.7,40.1,0,6063.3,1,0
552200,4960.2,34.6,39.2,67.0,3,16.0,0.14,0.28,1.1,31.6,39.7,0,6118.0,1,0
552300,5554.7,42.5,43.1,102.8,5,3.0,0.2,0.06,1.8,31.9,40.8,0,6197.7,1,0
552400,5245.1,45.7,40.3,70.8,3,0.0,0.08,0.0,-0.9,31.2,39.1,0,6041.5,1,0
552500,4262.6,14.1,16.8,46.9,2,4.3,0.09,0.09,-1.9,30.9,35.9,0,4317.6,0,0
552600,5187.1,27.9,44.0,83.0,4,4.4,0.05,0.05,6.6,31.4,39.4,0,6426.8,1,0
552700,3941.3,13.2,24.3,63.1,4,5.8,0.06,0.11,-0.3,31.0,35.2,0,4480.5,0,0
552800,4639.1,27.1,33.2,62.6,3,3.7,0.2,0.04,0.0,30.4,35.5,1,4600.6,0,0
552900,4863.9,27.6,39.1,65.7,3,4.2,0.07,0.05,2.2,31.2,35.7,1,4768.3,0,0
553000,5478.8,40.6,55.6,46.6,1,9.0,0.1,0.15,4.5,31.2,39.6,0,6469.5,1,0
553100,2689.3,28.8,27.7,43.0,4,6.8,0.14,0.11,-0.9,30.9,35.9,0,4493.7,0,0
553200,4916.0,32.6,33.7,90.9,5,2.0,0.23,0.02,-2.0,31.2,38.7,0,5914.6,1,0
553300,4723.9,27.6,29.0,40.2,1,9.9,0.14,0.18,-2.6,31.3,40.4,0,5830.8,1,0
553400,3281.4,31.1,42.4,36.1,2,18.1,0.17,0.32,4.5,31.3,36.8,0,4911.0,0,0
553500,4557.9,10.8,17.9,84.3,5,9.1,0.07,0.12,-2.1,30.6,35.7,1,4320.5,0,0
553600,3280.0,31.9,35.0,36.1,2,12.9,0.2,0.19,0.4,31.1,36.2,0,4639.8,0,0
553700,7537.4,51.9,48.1,120.6,4,12.4,0.21,0.25,-1.9,31.9,43.9,0,7689.7,2,0
553800,4225.4,36.8,26.3,57.0,3,7.4,0.26,0.11,-3.1,31.6,38.8,0,5775.0,1,0
553900,5735.7,29.4,31.6,91.8,4,1.4,0.16,0.06,-0.2,31.6,39.4,0,5969.1,1,0
554000,2691.5,14.8,20.6,36.3,3,5.0,-0.01,0.06,-1.8,31.3,35.2,0,4364.1,0,0
554100,5648.3,36.2,39.1,62.1,2,3.4,0.15,0.03,-1.2,31.4,39.7,0,6013.5,1,0
554200,7372.9,68.8,68.1,62.7,1,20.6,0.32,0.31,5.5,31.8,44.9,0,8265.0,2,0
554300,4814.7,86.1,77.1,77.0,4,19.7,0.41,0.3,1.6,31.8,43.4,0,8195.3,2,0
554400,4044.1,59.4,55.4,64.7,4,5.9,0.27,0.12,2.8,31.3,39.6,0,6391.6,1,0
554500,3674.1,14.2,23.7,58.8,4,0.8,0.06,0.0,2.6,31.0,36.0,0,4599.8,0,0
554600,3008.2,32.1,35.8,48.1,4,16.4,0.15,0.26,0.2,31.2,35.6,0,4640.3,0,0
554700,3748.2,38.8,42.2,41.2,2,0.6,0.14,0.0,-0.6,31.3,36.2,0,4678.8,0,0
554800,3070.4,14.4,26.5,26.1,1,2.7,0.06,0.04,1.1,31.6,36.4,0,4567.9,0,0
554900,3351.7,23.1,29.8,62.0,5,3.8,0.13,0.03,0.9,31.2,36.2,0,4599.5,0,0
555000,4416.0,20.1,20.8,59.6,3,11.6,0.18,0.18,-0.9,30.8,35.1,1,4408.5,0,0
555100,3581.5,21.7,27.2,48.4,3,10.5,0.19,0.15,0.8,31.0,35.6,0,4563.1,0,0
555200,6825.1,75.4,74.4,75.1,2,25.0,0.32,0.41,-1.3,31.6,43.7,0,8036.4,2,0
555300,6761.1,54.2,45.2,57.5,1,3.7,0.24,0.05,0.1,31.4,39.4,1,6145.0,1,0
555400,8539.3,86.8,69.7,115.3,3,22.1,0.41,0.36,-0.3,32.0,44.0,1,8021.1,2,0
555500,4338.0,27.3,26.3,80.3,5,2.6,0.07,0.09,-2.7,31.6,40.4,0,5795.8,1,0
555600,4192.1,26.3,22.9,77.6,5,7.2,0.13,0.11,-5.4,31.0,36.0,0,4232.4,0,0
555700,6844.4,25.7,29.4,126.6,5,4.9,0.28,0.08,-1.8,31.1,39.4,1,5869.9,1,0
555800,4595.0,37.6,48.3,85.0,5,12.5,0.1,0.22,5.0,30.9,36.2,0,5005.6,0,0
555900,6071.1,44.2,36.6,112.3,5,9.4,0.18,0.19,-0.3,31.4,40.3,1,6026.4,1,0
556000,4238.7,39.7,43.3,57.2,3,3.5,0.09,0.05,2.4,31.3,36.1,0,4829.0,0,0
556100,8254.3,90.6,62.2,90.8,2,30.5,0.51,0.4,-4.8,31.8,44.3,1,7729.9,2,0
556200,5208.2,28.8,29.5,83.3,4,0.4,0.14,0.0,-2.0,31.3,36.0,1,4463.3,0,0
556300,4177.3,20.8,22.2,46.0,2,8.4,0.05,0.07,-2.9,31.0,36.8,0,4336.9,0,0
556400,7450.9,79.8,69.3,82.0,2,15.3,0.33,0.27,-0.0,32.0,43.7,0,8031.5,2,0
556500,4989.9,26.9,37.2,54.9,2,9.8,0.07,0.13,6.6,31.1,35.2,1,4941.5,0,0
556600,6148.1,53.8,50.0,83.0,3,4.0,0.28,0.04,1.7,31.5,39.4,0,6274.6,1,0
556700,6085.1,32.7,36.6,82.1,3,11.0,0.16,0.15,4.7,31.7,40.8,0,6252.3,1,0
556800,6296.2,65.9,58.9,69.3,2,15.7,0.27,0.27,-0.1,31.8,44.4,0,7901.2,2,0
556900,6955.7,55.2,71.1,93.9,3,22.8,0.19,0.37,3.9,32.0,43.7,0,8229.6,2,0
557000,5951.6,74.8,75.9,110.1,5,1.0,0.38,0.0,5.7,32.3,44.2,0,8367.0,2,0
557100,2984.1,18.7,22.7,47.7,4,2.1,-0.02,0.03,0.2,30.8,35.6,0,4483.1,0,0
557200,6886.9,91.2,77.7,127.4,5,30.1,0.38,0.44,-0.8,31.8,43.3,0,8094.5,2,0
557300,6444.2,52.7,39.9,70.9,2,14.4,0.27,0.25,-2.8,31.3,40.3,1,5952.6,1,0
557400,5933.0,62.0,51.5,65.3,2,5.9,0.31,0.11,-0.3,31.3,40.3,0,6205.9,1,0
557500,3403.1,27.8,29.7,54.4,4,13.1,0.16,0.23,0.7,31.1,36.2,0,4587.7,0,0
557600,5636.2,35.8,50.4,76.1,3,1.9,0.17,0.03,5.6,31.6,39.5,0,6455.9,1,0
557700,4450.5,76.7,63.9,71.2,4,30.9,0.4,0.48,-2.7,32.1,43.4,0,7843.6,2,0
557800,7927.9,90.0,78.0,126.8,4,10.1,0.33,0.19,0.6,32.1,44.0,0,8165.4,2,0
557900,3385.9,14.8,16.8,54.2,4,1.4,0.1,0.01,-4.0,31.1,35.7,0,4220.3,0,0
558000,3795.0,38.3,44.6,70.2,5,9.4,0.18,0.16,-0.6,31.2,36.0,0,4709.2,0,0
558100,3437.7,22.3,32.0,46.4,3,6.5,0.08,0.11,1.3,31.2,37.2,0,4641.4,0,0
558200,5443.7,57.9,52.5,59.9,2,1.5,0.32,0.03,1.8,32.0,44.8,0,7910.6,2,0
558300,7044.2,47.8,41.9,112.7,4,7.4,0.29,0.1,2.0,31.2,40.3,1,6191.3,1,0
558400,5088.3,32.7,30.3,56.0,2,11.4,0.12,0.11,1.5,31.5,40.4,0,6030.3,1,0
558500,4451.5,27.2,37.4,49.0,2,5.0,0.01,0.15,2.0,31.4,36.0,0,4736.5,0,0
558600,3789.5,19.7,22.9,41.7,2,18.2,0.06,0.31,0.6,31.1,36.3,0,4502.2,0,0
558700,4661.4,63.1,56.8,62.9,3,10.5,0.24,0.16,-2.1,31.5,39.3,0,6186.0,1,0
558800,5633.4,75.5,57.3,62.0,2,29.8,0.37,0.47,-4.1,31.7,44.1,0,7702.3,2,0
558900,7376.2,59.0,54.2,62.7,1,7.4,0.31,0.09,-0.9,31.5,39.9,1,6211.9,1,0
559000,2546.4,11.4,21.6,40.7,4,16.4,-0.0,0.22,0.2,30.9,36.1,0,4466.7,0,0
559100,5251.7,34.1,39.0,84.0,4,8.6,0.1,0.16,3.6,31.5,40.2,0,6231.7,1,0
559200,3328.1,27.4,34.3,53.3,4,6.4,-0.06,0.13,0.2,31.2,35.4,0,4622.4,0,0
559300,3719.0,73.5,62.5,59.5,4,20.2,0.37,0.3,0.0,32.0,43.3,0,7950.1,2,0
559400,4756.0,20.5,25.2,52.3,2,8.6,0.12,0.16,1.5,30.8,35.8,1,4568.3,0,0
559500,5047.4,32.3,37.2,55.5,2,9.9,0.09,0.19,-0.2,31.4,40.0,0,6038.7,1,0
559600,3914.7,17.0,29.8,43.1,2,15.6,-0.0,0.26,2.5,31.0,35.7,0,4671.7,0,0
559700,6501.0,40.5,52.0,120.3,5,6.0,0.15,0.05,5.4,31.5,41.4,1,6469.3,1,0
559800,5669.5,40.8,46.9,90.7,4,8.2,0.09,0.11,6.0,31.4,40.6,0,6431.9,1,0
559900,4105.9,57.3,52.7,45.2,2,5.6,0.32,0.08,0.7,31.2,39.4,0,6266.3,1,0
560000,2716.7,33.3,40.2,36.7,3,9.9,0.09,0.14,1.3,31.1,36.0,0,4742.3,0,0
560100,4531.0,39.1,56.4,95.2,6,10.2,0.18,0.19,4.4,31.2,35.9,0,5077.4,0,0
560200,4980.3,36.5,44.9,79.7,4,4.4,0.14,0.11,0.1,30.9,36.3,1,4744.0,0,0
560300,4709.3,39.9,42.0,87.1,5,7.3,0.09,0.15,2.2,31.4,39.5,0,6203.3,1,0
560400,3273.7,22.4,20.0,36.0,2,7.5,0.06,0.17,-2.3,30.8,35.9,0,4334.7,0,0
560500,4302.9,51.7,55.2,47.3,2,8.6,0.12,0.12,-0.3,31.5,39.2,0,6249.9,1,0
560600,5100.2,58.4,62.3,81.6,4,12.6,0.26,0.23,3.4,31.9,43.8,0,8100.2,2,0
560700,7825.9,50.5,43.7,125.2,4,5.7,0.2,0.12,-1.3,31.7,43.6,1,7665.8,2,0
560800,3507.3,26.9,31.0,56.1,4,0.2,0.1,0.0,0.2,31.1,35.9,0,4580.5,0,0
560900,5360.1,63.3,46.3,85.8,4,11.7,0.39,0.23,-3.4,31.7,40.8,0,6000.6,1,0
561000,3953.4,35.5,50.6,63.3,4,2.3,0.17,0.0,5.5,31.0,36.4,0,5055.0,0,0
561100,5892.1,30.3,44.9,94.3,4,9.9,0.09,0.12,3.7,31.2,39.8,0,6303.3,1,0
561200,8245.8,62.5,64.8,90.7,2,20.7,0.27,0.28,1.0,31.8,43.9,1,8021.4,2,0
561300,4430.6,39.4,47.3,59.8,3,3.9,0.12,0.05,1.8,31.1,35.6,0,4846.8,0,0
561400,4073.2,16.9,24.1,75.4,5,14.7,0.09,0.26,1.5,31.0,36.4,0,4556.3,0,0
561500,6086.7,60.5,66.1,82.2,3,31.9,0.36,0.48,4.0,32.0,43.4,0,8171.2,2,0
561600,5775.1,91.0,82.6,78.0,3,16.3,0.38,0.24,-0.8,32.2,44.5,0,8155.7,2,0
561700,3743.4,11.2,26.4,59.9,4,7.2,0.04,0.11,2.3,31.2,36.7,0,4621.3,0,0
561800,3216.2,59.0,63.4,67.5,6,1.2,0.21,0.0,3.2,31.7,39.8,0,6505.0,1,0
561900,4156.8,19.2,31.5,56.1,3,6.4,0.11,0.1,3.5,31.0,35.9,0,4737.3,0,0
562000,2308.0,30.2,19.8,31.2,3,10.4,0.19,0.24,-5.1,31.3,36.3,0,4205.8,0,0
562100,7424.9,84.1,78.7,137.4,5,2.5,0.41,0.0,-1.0,32.0,43.4,0,8099.8,2,0
562200,6465.7,77.0,63.9,119.6,5,13.5,0.3,0.24,-2.0,32.1,43.9,0,7874.7,2,0
562300,4744.9,60.5,61.8,75.9,4,10.0,0.16,0.18,0.9,31.8,40.2,0,6381.1,1,0
562400,4575.8,37.6,40.0,61.8,3,5.7,0.19,0.09,-4.5,30.7,35.4,1,4475.4,0,0
562500,7322.4,81.9,66.7,98.9,3,23.3,0.33,0.38,-4.6,31.9,43.7,0,7793.1,2,0
562600,4382.2,11.9,34.3,70.1,4,0.4,-0.0,0.02,5.9,30.9,36.1,0,4877.8,0,0
562700,4227.4,37.7,38.2,78.2,5,14.3,0.14,0.22,2.0,30.9,35.4,0,4750.4,0,0
562800,4428.9,39.3,38.0,81.9,5,14.9,0.23,0.24,0.8,31.6,41.0,0,6091.8,1,0
562900,2826.0,20.1,32.7,31.1,2,4.8,0.11,0.11,1.4,31.4,35.7,0,4655.6,0,0
563000,5238.3,48.3,45.6,70.7,3,3.5,0.2,0.08,0.9,31.8,40.5,0,6186.1,1,0
563100,5653.2,36.7,37.5,76.3,3,19.0,0.18,0.28,3.0,31.3,40.1,0,6185.1,1,0
563200,3623.6,31.8,25.2,76.1,6,8.3,0.17,0.15,-1.1,31.2,35.9,0,4454.3,0,0
563300,2990.1,11.2,19.3,47.8,4,2.9,0.08,0.03,1.0,31.6,36.5,0,4474.5,0,0
563400,2089.1,14.0,21.5,28.2,3,8.3,-0.05,0.12,1.1,30.9,36.7,0,4506.1,0,0
563500,5131.6,38.1,38.7,43.6,1,7.2,0.13,0.19,-2.1,31.5,36.7,1,4569.7,0,0
563600,6121.9,42.4,44.5,98.0,4,12.9,0.23,0.26,3.7,31.4,40.9,0,6300.2,1,0
563700,8211.4,65.1,63.2,69.8,1,23.4,0.23,0.41,-0.6,32.1,44.9,1,7931.0,2,0
563800,2917.5,35.1,36.9,54.0,5,6.8,0.09,0.09,3.0,31.1,35.1,0,4780.1,0,0
563900,3604.9,29.2,28.6,57.7,4,10.5,0.12,0.18,0.8,31.3,36.8,0,4578.6,0,0
564000,5363.0,26.8,38.9,72.4,3,4.8,0.07,0.07,4.6,31.6,39.8,0,6273.5,1,0
564100,8305.8,91.9,75.3,112.1,3,17.1,0.47,0.31,-2.1,31.7,44.5,1,8009.2,2,0
564200,4277.4,36.5,35.7,79.1,5,7.3,0.23,0.12,-2.2,31.1,36.0,0,4529.2,0,0
564300,3178.8,39.7,31.9,35.0,2,2.3,0.09,0.04,-1.8,30.9,36.0,0,4503.0,0,0
564400,6382.9,44.7,46.4,70.2,2,19.7,0.2,0.37,0.8,31.6,40.5,1,6194.5,1,0
564500,3889.0,26.6,31.1,71.9,5,12.2,0.1,0.19,4.4,31.2,36.2,0,4769.0,0,0
564600,3760.3,17.8,22.7,69.6,5,8.6,0.01,0.08,4.5,31.3,35.7,0,4673.7,0,0
564700,4863.7,49.7,45.1,90.0,5,1.9,0.11,0.04,-5.3,31.3,40.8,0,5903.3,1,0
564800,3781.8,28.0,37.2,41.6,2,7.5,0.06,0.15,1.1,31.5,40.1,0,6097.1,1,0
564900,4937.3,45.4,30.4,54.3,2,0.1,0.15,0.02,-7.5,31.9,40.1,0,5626.4,1,0
565000,5353.6,40.5,36.8,45.5,1,10.9,0.2,0.19,2.5,31.3,40.7,0,6153.1,1,0
565100,6550.2,46.3,48.8,72.1,2,13.1,0.17,0.25,3.3,31.5,40.0,1,6334.2,1,0
565200,3923.1,35.7,39.3,62.8,4,7.2,0.11,0.14,0.4,30.9,35.7,0,4689.8,0,0
565300,3338.2,24.1,27.5,36.7,2,1.2,0.14,0.04,0.7,31.3,35.5,0,4562.2,0,0
565400,4100.0,35.4,44.0,65.6,4,0.7,0.24,0.0,0.7,31.2,36.6,0,4758.8,0,0
565500,4055.2,20.9,25.6,44.6,2,1.2,0.07,0.0,-1.5,30.8,35.7,0,4441.0,0,0
565600,6597.5,34.5,35.0,89.1,3,3.0,0.18,0.04,1.6,31.5,41.3,1,6091.4,1,0
565700,6328.8,93.5,73.6,132.9,6,23.9,0.51,0.45,-0.1,31.7,44.8,0,8079.8,2,0
565800,6624.8,76.3,75.8,72.9,2,19.4,0.28,0.31,2.8,32.2,44.5,0,8237.2,2,0
565900,5323.3,50.2,51.4,71.9,3,14.4,0.14,0.25,0.2,31.7,39.2,0,6227.0,1,0
566000,2797.5,34.2,35.7,37.8,3,3.9,0.14,0.04,-1.7,31.2,35.9,0,4554.5,0,0
566100,4552.1,26.9,30.9,50.1,2,3.6,0.14,0.09,-3.3,30.8,36.1,1,4420.9,0,0
566200,5680.5,58.4,48.2,76.7,3,19.6,0.24,0.32,-4.2,32.0,43.5,0,7590.8,2,0
566300,4103.6,48.3,53.4,55.4,3,10.2,0.12,0.19,3.8,31.3,40.4,0,6410.8,1,0
566400,4654.4,63.7,59.6,74.5,4,12.5,0.36,0.22,-0.6,31.3,39.9,0,6286.7,1,0
566500,4090.2,32.4,41.7,75.7,5,16.3,0.16,0.26,1.3,31.6,41.1,0,6160.7,1,0
566600,5210.9,27.8,42.5,70.3,3,3.5,0.08,0.08,5.0,31.6,39.7,0,6333.1,1,0
566700,7062.4,89.0,75.2,60.0,1,13.6,0.38,0.25,-0.9,31.9,45.2,0,8062.0,2,0
566800,4548.2,13.5,22.1,72.8,4,3.0,-0.03,0.0,-1.1,30.9,35.6,1,4417.1,0,0
566900,5214.4,37.2,38.6,44.3,1,1.0,0.12,0.02,0.2,31.5,39.7,0,6071.1,1,0
567000,9200.0,79.6,68.8,145.0,4,26.2,0.46,0.45,0.6,32.0,44.7,1,8051.6,2,0
567100,2661.8,26.0,39.4,42.6,4,3.3,0.07,0.05,5.2,30.8,36.7,0,4907.2,0,0
567200,5375.2,34.8,42.8,59.1,2,2.8,0.15,0.13,4.4,31.4,40.0,0,6312.3,1,0
567300,2572.9,25.5,32.5,47.6,5,2.1,0.25,0.01,2.1,31.4,36.1,0,4681.8,0,0
567400,5164.7,55.1,55.4,95.5,5,3.7,0.34,0.08,4.1,32.0,43.9,0,8050.4,2,0
567500,5076.0,33.2,39.0,93.9,5,0.2,0.15,0.0,0.1,31.4,35.9,1,4670.5,0,0
567600,3909.9,34.8,39.2,52.8,3,14.5,0.24,0.19,1.2,31.7,40.7,0,6126.7,1,0
567700,4889.9,30.5,35.3,78.2,4,1.5,0.15,0.04,-0.3,31.3,36.8,1,4612.1,0,0
567800,5468.9,55.1,48.3,101.2,5,14.7,0.36,0.25,-2.7,32.0,40.8,0,6057.2,1,0
567900,4095.6,16.5,25.1,55.3,3,0.1,0.06,0.0,3.5,31.1,36.7,0,4658.8,0,0
568000,2812.6,35.4,45.1,52.0,5,0.6,0.18,0.05,1.8,31.1,36.6,0,4824.1,0,0
568100,8012.9,55.5,51.7,68.1,1,8.0,0.29,0.09,0.5,31.7,40.6,1,6245.1,1,0
568200,5324.9,80.6,69.9,45.3,1,14.6,0.34,0.22,0.5,31.8,43.4,0,8061.1,2,0
568300,3247.5,37.5,33.1,52.0,4,11.0,0.22,0.17,-3.3,30.8,35.6,0,4450.1,0,0
568400,4655.6,39.3,36.9,74.5,4,2.2,0.13,0.03,-1.9,31.2,35.8,1,4555.2,0,0
568500,5002.9,59.9,67.7,80.0,4,5.1,0.23,0.12,1.3,31.4,39.8,0,6472.8,1,0
568600,4486.8,26.0,30.4,83.0,5,6.8,0.15,0.12,-0.8,31.8,41.6,0,5928.1,1,0
568700,5277.6,73.7,63.3,58.1,2,9.7,0.37,0.21,-0.0,32.3,45.5,0,7957.4,2,0
568800,3316.8,31.1,41.4,36.5,2,9.3,0.12,0.11,0.2,31.0,36.2,0,4707.2,0,0
568900,5238.9,34.5,27.2,96.9,5,11.0,0.19,0.15,-1.2,31.6,39.5,0,5871.7,1,0
569000,4274.6,38.6,33.6,47.0,2,13.4,0.18,0.17,-1.9,31.2,35.2,0,4516.3,0,0
569100,5155.6,36.3,28.6,82.5,4,6.4,0.23,0.14,-3.5,31.5,36.5,1,4384.9,0,0
569200,4013.9,37.2,38.1,54.2,3,14.4,0.28,0.17,0.1,31.6,40.6,0,6063.8,1,0
569300,5085.3,43.7,47.8,43.2,1,6.2,0.26,0.06,2.0,31.5,40.6,0,6266.1,1,0
569400,5529.6,57.8,48.6,60.8,2,7.6,0.26,0.12,-3.6,31.6,40.5,0,6020.8,1,0
569500,3973.2,38.6,41.4,53.6,3,8.8,0.19,0.07,0.4,31.3,35.7,0,4716.7,0,0
569600,4436.6,27.2,35.1,82.1,5,7.3,0.07,0.13,1.2,31.4,36.4,0,4675.0,0,0
569700,5019.5,17.4,19.2,80.3,4,10.7,0.14,0.21,-2.0,31.0,37.0,1,4341.8,0,0
569800,6386.2,72.5,76.8,102.2,4,11.2,0.32,0.17,4.1,31.7,43.2,0,8304.4,2,0
569900,3427.3,39.4,32.3,46.3,3,0.4,0.23,0.02,-0.5,31.1,35.6,0,4566.5,0,0
570000,3599.0,28.5,21.6,39.6,2,1.4,0.16,0.08,0.2,31.0,36.0,0,4470.1,0,0
570100,3777.0,22.6,30.1,41.5,2,8.6,-0.04,0.15,0.1,31.1,36.8,0,4565.6,0,0
570200,3718.5,56.5,44.0,50.2,3,2.7,0.28,0.08,-3.9,31.4,39.8,0,5951.5,1,0
570300,3753.0,13.0,32.0,31.9,1,9.3,0.03,0.14,3.0,31.5,37.1,0,4720.3,0,0
570400,5759.7,83.7,73.5,63.4,2,4.4,0.42,0.06,-1.9,31.8,44.5,0,7997.5,2,0
570500,3211.8,27.8,33.0,43.4,3,6.6,0.07,0.12,-0.1,31.4,35.9,0,4592.2,0,0
570600,6220.9,83.3,74.1,84.0,3,23.3,0.33,0.39,2.0,31.9,44.3,0,8179.0,2,0
570700,3725.1,20.8,35.8,31.7,1,9.4,0.07,0.18,4.2,31.1,36.5,0,4816.0,0,0
570800,4911.8,57.1,47.3,78.6,4,1.2,0.28,0.05,-2.2,31.6,40.3,0,6068.5,1,0
570900,5533.4,91.1,77.4,74.7,3,39.5,0.42,0.64,-0.6,31.8,44.7,0,8101.4,2,0
571000,4194.4,38.3,44.6,35.7,1,12.3,0.13,0.25,4.0,31.1,36.5,0,4912.7,0,0
571100,4718.4,71.8,67.9,87.3,5,6.7,0.39,0.17,1.7,31.9,43.1,0,8089.3,2,0
571200,4476.8,32.1,37.0,38.1,1,8.5,0.1,0.13,2.2,31.2,40.5,0,6141.9,1,0
571300,6152.0,62.6,57.1,113.8,5,21.7,0.26,0.36,-2.1,31.7,44.0,0,7789.3,2,0
571400,5228.8,25.6,30.2,44.4,1,11.1,-0.01,0.19,-0.4,31.8,40.4,0,5941.9,1,0
571500,4391.4,15.4,19.6,81.2,5,2.3,0.1,0.07,0.1,31.0,36.5,0,4439.1,0,0
571600,3328.5,22.5,22.1,28.3,1,12.4,0.11,0.21,-1.6,31.1,35.8,0,4391.5,0,0
571700,5403.9,32.1,22.4,86.5,4,14.7,0.24,0.22,-3.7,30.9,35.9,1,4302.8,0,0
571800,2379.2,18.2,15.0,32.1,3,9.9,0.04,0.18,-0.8,31.5,36.4,0,4345.1,0,0
571900,3820.3,23.1,38.0,61.1,4,0.1,-0.0,0.07,3.9,31.4,36.1,0,4831.3,0,0
